"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","17 Apr 2019","12","GT","-0.033","-0.033"
"MG","17 Apr 2019","12","IGS","-0.004","-0.004"
"MG","17 Apr 2019","12","ST","46.387","44.281"
"MG","17 Apr 2019","13","CCGT/COGEN/TRIGEN","2746.605","2541.120"
"MG","17 Apr 2019","13","GT","-0.033","-0.033"
"MG","17 Apr 2019","13","IGS","-0.004","-0.004"
"MG","17 Apr 2019","13","ST","46.370","44.188"
"MG","17 Apr 2019","14","CCGT/COGEN/TRIGEN","2819.379","2612.837"
"MG","17 Apr 2019","14","GT","-0.032","-0.032"
"MG","17 Apr 2019","14","IGS","-0.004","-0.004"
"MG","17 Apr 2019","14","ST","46.836","44.703"
"MG","17 Apr 2019","15","CCGT/COGEN/TRIGEN","2882.404","2676.414"
"MG","17 Apr 2019","15","GT","-0.030","-0.030"
"MG","17 Apr 2019","15","IGS","0.366","0.005"
"MG","17 Apr 2019","15","ST","46.217","44.143"
"MG","17 Apr 2019","16","CCGT/COGEN/TRIGEN","2999.583","2794.558"
"MG","17 Apr 2019","16","GT","-0.029","-0.029"
"MG","17 Apr 2019","16","IGS","2.291","0.210"
"MG","17 Apr 2019","16","ST","44.908","42.847"
"MG","17 Apr 2019","17","CCGT/COGEN/TRIGEN","3124.293","2919.273"
"MG","17 Apr 2019","17","GT","-0.030","-0.030"
"MG","17 Apr 2019","17","IGS","5.405","1.208"
"MG","17 Apr 2019","17","ST","43.826","41.785"
"MG","17 Apr 2019","18","CCGT/COGEN/TRIGEN","3234.712","3030.209"
"MG","17 Apr 2019","18","GT","-0.030","-0.030"
"MG","17 Apr 2019","18","IGS","8.578","2.507"
"MG","17 Apr 2019","18","ST","45.028","43.025"
"MG","17 Apr 2019","19","CCGT/COGEN/TRIGEN","3304.341","3100.650"
"MG","17 Apr 2019","19","GT","-0.032","-0.032"
"MG","17 Apr 2019","19","IGS","10.484","3.752"
"MG","17 Apr 2019","19","ST","46.802","44.718"
"MG","17 Apr 2019","20","CCGT/COGEN/TRIGEN","3344.052","3141.577"
"MG","17 Apr 2019","20","GT","-0.033","-0.033"
"MG","17 Apr 2019","20","IGS","13.330","4.730"
"MG","17 Apr 2019","20","ST","45.885","43.915"
"MG","17 Apr 2019","21","CCGT/COGEN/TRIGEN","3380.250","3182.327"
"MG","17 Apr 2019","21","GT","-0.035","-0.035"
"MG","17 Apr 2019","21","IGS","14.527","5.455"
"MG","17 Apr 2019","21","ST","44.718","42.737"
"MG","17 Apr 2019","22","CCGT/COGEN/TRIGEN","3413.118","3215.281"
"MG","17 Apr 2019","22","GT","-0.035","-0.035"
"MG","17 Apr 2019","22","IGS","17.976","6.685"
"MG","17 Apr 2019","22","ST","45.616","43.674"
"MG","17 Apr 2019","23","CCGT/COGEN/TRIGEN","3416.500","3218.172"
"MG","17 Apr 2019","23","GT","-0.036","-0.036"
"MG","17 Apr 2019","23","IGS","17.822","5.211"
"MG","17 Apr 2019","23","ST","45.223","43.256"
"MG","17 Apr 2019","24","CCGT/COGEN/TRIGEN","3392.242","3193.225"
"MG","17 Apr 2019","24","GT","-0.036","-0.036"
"MG","17 Apr 2019","24","IGS","19.736","6.483"
"MG","17 Apr 2019","24","ST","44.332","42.399"
"MG","17 Apr 2019","25","CCGT/COGEN/TRIGEN","3359.735","3160.495"
"MG","17 Apr 2019","25","GT","-0.036","-0.036"
"MG","17 Apr 2019","25","IGS","19.653","7.194"
"MG","17 Apr 2019","25","ST","44.760","42.823"
"MG","17 Apr 2019","26","CCGT/COGEN/TRIGEN","3353.107","3154.950"
"MG","17 Apr 2019","26","GT","-0.037","-0.037"
"MG","17 Apr 2019","26","IGS","21.083","7.811"
"MG","17 Apr 2019","26","ST","43.854","41.886"
"MG","17 Apr 2019","27","CCGT/COGEN/TRIGEN","3379.841","3179.315"
"MG","17 Apr 2019","27","GT","-0.037","-0.037"
"MG","17 Apr 2019","27","IGS","19.672","6.990"
"MG","17 Apr 2019","27","ST","44.594","42.637"
"MG","17 Apr 2019","28","CCGT/COGEN/TRIGEN","3408.217","3209.335"
"MG","17 Apr 2019","28","GT","-0.037","-0.037"
"MG","17 Apr 2019","28","IGS","18.640","6.469"
"MG","17 Apr 2019","28","ST","42.611","40.661"
"MG","17 Apr 2019","29","CCGT/COGEN/TRIGEN","3442.020","3239.937"
"MG","17 Apr 2019","29","GT","-0.038","-0.038"
"MG","17 Apr 2019","29","IGS","17.934","6.605"
"MG","17 Apr 2019","29","ST","43.056","41.028"
"MG","17 Apr 2019","30","CCGT/COGEN/TRIGEN","3435.754","3232.211"
"MG","17 Apr 2019","30","GT","-0.059","-0.059"
"MG","17 Apr 2019","30","IGS","17.859","6.467"
"MG","17 Apr 2019","30","ST","44.069","41.764"
"MG","17 Apr 2019","31","CCGT/COGEN/TRIGEN","3437.515","3234.383"
"MG","17 Apr 2019","31","GT","-0.058","-0.058"
"MG","17 Apr 2019","31","IGS","15.769","5.225"
"MG","17 Apr 2019","31","ST","45.286","41.720"
"MG","17 Apr 2019","32","CCGT/COGEN/TRIGEN","3450.935","3247.971"
"MG","17 Apr 2019","32","GT","-0.077","-0.077"
"MG","17 Apr 2019","32","IGS","14.035","4.438"
"MG","17 Apr 2019","32","ST","45.516","41.683"
"MG","17 Apr 2019","33","CCGT/COGEN/TRIGEN","3450.282","3246.769"
"MG","17 Apr 2019","33","GT","-0.056","-0.056"
"MG","17 Apr 2019","33","IGS","11.366","3.250"
"MG","17 Apr 2019","33","ST","46.674","42.683"
"MG","17 Apr 2019","34","CCGT/COGEN/TRIGEN","3451.359","3247.642"
"MG","17 Apr 2019","34","GT","-0.053","-0.053"
"MG","17 Apr 2019","34","IGS","8.570","2.278"
"MG","17 Apr 2019","34","ST","45.758","41.757"
"MG","17 Apr 2019","35","CCGT/COGEN/TRIGEN","3413.198","3208.670"
"MG","17 Apr 2019","35","GT","-0.036","-0.036"
"MG","17 Apr 2019","35","IGS","6.340","1.128"
"MG","17 Apr 2019","35","ST","45.648","41.860"
"MG","17 Apr 2019","36","CCGT/COGEN/TRIGEN","3386.727","3183.295"
"MG","17 Apr 2019","36","GT","-0.034","-0.034"
"MG","17 Apr 2019","36","IGS","3.703","0.413"
"MG","17 Apr 2019","36","ST","44.681","40.777"
"MG","17 Apr 2019","37","CCGT/COGEN/TRIGEN","3313.957","3109.729"
"MG","17 Apr 2019","37","GT","-0.035","-0.035"
"MG","17 Apr 2019","37","IGS","1.668","0.068"
"MG","17 Apr 2019","37","ST","44.261","40.421"
"MG","17 Apr 2019","38","CCGT/COGEN/TRIGEN","3292.268","3087.283"
"MG","17 Apr 2019","38","GT","-0.036","-0.036"
"MG","17 Apr 2019","38","IGS","0.560","0.012"
"MG","17 Apr 2019","38","ST","45.027","41.147"
"MG","17 Apr 2019","39","CCGT/COGEN/TRIGEN","3304.825","3098.657"
"MG","17 Apr 2019","39","GT","-0.037","-0.037"
"MG","17 Apr 2019","39","IGS","-0.001","-0.004"
"MG","17 Apr 2019","39","ST","44.252","40.347"
"MG","17 Apr 2019","40","CCGT/COGEN/TRIGEN","3299.898","3093.576"
"MG","17 Apr 2019","40","GT","-0.037","-0.037"
"MG","17 Apr 2019","40","IGS","-0.004","-0.004"
"MG","17 Apr 2019","40","ST","45.655","41.807"
"MG","17 Apr 2019","41","CCGT/COGEN/TRIGEN","3280.925","3074.522"
"MG","17 Apr 2019","41","GT","-0.038","-0.038"
"MG","17 Apr 2019","41","IGS","-0.004","-0.004"
"MG","17 Apr 2019","41","ST","44.331","40.448"
"MG","17 Apr 2019","42","CCGT/COGEN/TRIGEN","3269.582","3064.694"
"MG","17 Apr 2019","42","GT","-0.039","-0.039"
"MG","17 Apr 2019","42","IGS","-0.004","-0.004"
"MG","17 Apr 2019","42","ST","43.310","39.336"
"MG","17 Apr 2019","43","CCGT/COGEN/TRIGEN","3256.242","3052.627"
"MG","17 Apr 2019","43","GT","-0.037","-0.037"
"MG","17 Apr 2019","43","IGS","-0.004","-0.004"
"MG","17 Apr 2019","43","ST","45.172","41.159"
"MG","17 Apr 2019","44","CCGT/COGEN/TRIGEN","3213.211","3010.169"
"MG","17 Apr 2019","44","GT","-0.036","-0.036"
"MG","17 Apr 2019","44","IGS","-0.004","-0.004"
"MG","17 Apr 2019","44","ST","45.092","41.010"
"MG","17 Apr 2019","45","CCGT/COGEN/TRIGEN","3148.375","2945.547"
"MG","17 Apr 2019","45","GT","-0.035","-0.035"
"MG","17 Apr 2019","45","IGS","-0.004","-0.004"
"MG","17 Apr 2019","45","ST","45.362","41.455"
"MG","17 Apr 2019","46","CCGT/COGEN/TRIGEN","3079.248","2875.463"
"MG","17 Apr 2019","46","GT","-0.034","-0.034"
"MG","17 Apr 2019","46","IGS","-0.004","-0.004"
"MG","17 Apr 2019","46","ST","45.065","41.098"
"MG","17 Apr 2019","47","CCGT/COGEN/TRIGEN","3005.941","2802.759"
"MG","17 Apr 2019","47","GT","-0.037","-0.037"
"MG","17 Apr 2019","47","IGS","-0.006","-0.006"
"MG","17 Apr 2019","47","ST","45.617","41.702"
"MG","17 Apr 2019","48","CCGT/COGEN/TRIGEN","2940.979","2737.527"
"MG","17 Apr 2019","48","GT","-0.036","-0.036"
"MG","17 Apr 2019","48","IGS","-0.004","-0.004"
"MG","17 Apr 2019","48","ST","43.572","39.794"
"MG","18 Apr 2019","1","CCGT/COGEN/TRIGEN","2868.617","2666.392"
"MG","18 Apr 2019","1","GT","-0.036","-0.036"
"MG","18 Apr 2019","1","IGS","-0.004","-0.004"
"MG","18 Apr 2019","1","ST","44.337","40.548"
"MG","18 Apr 2019","2","CCGT/COGEN/TRIGEN","2807.507","2606.955"
"MG","18 Apr 2019","2","GT","-0.036","-0.036"
"MG","18 Apr 2019","2","IGS","-0.004","-0.004"
"MG","18 Apr 2019","2","ST","44.070","40.307"
"MG","18 Apr 2019","3","CCGT/COGEN/TRIGEN","2753.421","2552.820"
"MG","18 Apr 2019","3","GT","-0.035","-0.035"
"MG","18 Apr 2019","3","IGS","-0.004","-0.004"
"MG","18 Apr 2019","3","ST","45.310","41.566"
"MG","18 Apr 2019","4","CCGT/COGEN/TRIGEN","2702.083","2501.073"
"MG","18 Apr 2019","4","GT","-0.035","-0.035"
"MG","18 Apr 2019","4","IGS","-0.004","-0.004"
"MG","18 Apr 2019","4","ST","44.715","40.940"
"MG","18 Apr 2019","5","CCGT/COGEN/TRIGEN","2668.213","2465.582"
"MG","18 Apr 2019","5","GT","-0.035","-0.035"
"MG","18 Apr 2019","5","IGS","-0.004","-0.004"
"MG","18 Apr 2019","5","ST","45.418","41.666"
"MG","18 Apr 2019","6","CCGT/COGEN/TRIGEN","2643.096","2440.028"
"MG","18 Apr 2019","6","GT","-0.033","-0.033"
"MG","18 Apr 2019","6","IGS","-0.004","-0.004"
"MG","18 Apr 2019","6","ST","45.047","41.311"
"MG","18 Apr 2019","7","CCGT/COGEN/TRIGEN","2618.408","2414.210"
"MG","18 Apr 2019","7","GT","-0.034","-0.034"
"MG","18 Apr 2019","7","IGS","-0.004","-0.004"
"MG","18 Apr 2019","7","ST","44.843","41.100"
"MG","18 Apr 2019","8","CCGT/COGEN/TRIGEN","2604.271","2400.156"
"MG","18 Apr 2019","8","GT","-0.034","-0.034"
"MG","18 Apr 2019","8","IGS","-0.004","-0.004"
"MG","18 Apr 2019","8","ST","45.267","41.553"
"MG","18 Apr 2019","9","CCGT/COGEN/TRIGEN","2595.662","2391.254"
"MG","18 Apr 2019","9","GT","-0.033","-0.033"
"MG","18 Apr 2019","9","IGS","-0.006","-0.006"
"MG","18 Apr 2019","9","ST","41.862","38.116"
"MG","18 Apr 2019","10","CCGT/COGEN/TRIGEN","2593.901","2389.542"
"MG","18 Apr 2019","10","GT","-0.034","-0.034"
"MG","18 Apr 2019","10","IGS","-0.004","-0.004"
"MG","18 Apr 2019","10","ST","44.034","40.276"
"MG","18 Apr 2019","11","CCGT/COGEN/TRIGEN","2616.333","2412.512"
"MG","18 Apr 2019","11","GT","-0.033","-0.033"
"MG","18 Apr 2019","11","IGS","-0.004","-0.004"
"MG","18 Apr 2019","11","ST","45.669","41.942"
"MG","18 Apr 2019","12","CCGT/COGEN/TRIGEN","2664.391","2460.692"
"MG","18 Apr 2019","12","GT","-0.033","-0.033"
"MG","18 Apr 2019","12","IGS","-0.004","-0.004"
"MG","18 Apr 2019","12","ST","44.510","40.787"
"MG","18 Apr 2019","13","CCGT/COGEN/TRIGEN","2749.853","2546.533"
"MG","18 Apr 2019","13","GT","-0.033","-0.033"
"MG","18 Apr 2019","13","IGS","-0.004","-0.004"
"MG","18 Apr 2019","13","ST","44.151","40.404"
"MG","18 Apr 2019","14","CCGT/COGEN/TRIGEN","2827.970","2624.794"
"MG","18 Apr 2019","14","GT","-0.032","-0.032"
"MG","18 Apr 2019","14","IGS","-0.004","-0.004"
"MG","18 Apr 2019","14","ST","43.582","39.825"
"MG","18 Apr 2019","15","CCGT/COGEN/TRIGEN","2894.223","2691.022"
"MG","18 Apr 2019","15","GT","-0.030","-0.030"
"MG","18 Apr 2019","15","IGS","0.538","0.017"
"MG","18 Apr 2019","15","ST","44.493","40.808"
"MG","18 Apr 2019","16","CCGT/COGEN/TRIGEN","3013.398","2810.300"
"MG","18 Apr 2019","16","GT","-0.030","-0.030"
"MG","18 Apr 2019","16","IGS","2.115","0.125"
"MG","18 Apr 2019","16","ST","44.865","41.194"
"MG","18 Apr 2019","17","CCGT/COGEN/TRIGEN","3133.840","2932.176"
"MG","18 Apr 2019","17","GT","-0.029","-0.029"
"MG","18 Apr 2019","17","IGS","4.888","1.243"
"MG","18 Apr 2019","17","ST","45.420","41.727"
"MG","18 Apr 2019","18","CCGT/COGEN/TRIGEN","3236.820","3036.103"
"MG","18 Apr 2019","18","GT","-0.032","-0.032"
"MG","18 Apr 2019","18","IGS","7.966","2.375"
"MG","18 Apr 2019","18","ST","44.630","40.936"
"MG","18 Apr 2019","19","CCGT/COGEN/TRIGEN","3312.881","3113.041"
"MG","18 Apr 2019","19","GT","-0.031","-0.031"
"MG","18 Apr 2019","19","IGS","11.626","3.512"
"MG","18 Apr 2019","19","ST","43.998","40.286"
"MG","18 Apr 2019","20","CCGT/COGEN/TRIGEN","3358.094","3158.097"
"MG","18 Apr 2019","20","GT","-0.033","-0.033"
"MG","18 Apr 2019","20","IGS","15.122","4.906"
"MG","18 Apr 2019","20","ST","45.952","42.232"
"MG","18 Apr 2019","21","CCGT/COGEN/TRIGEN","3393.869","3192.620"
"MG","18 Apr 2019","21","GT","-0.034","-0.034"
"MG","18 Apr 2019","21","IGS","17.631","6.082"
"MG","18 Apr 2019","21","ST","45.009","41.306"
"MG","18 Apr 2019","22","CCGT/COGEN/TRIGEN","3415.975","3213.476"
"MG","18 Apr 2019","22","GT","-0.034","-0.034"
"MG","18 Apr 2019","22","IGS","19.116","6.890"
"MG","18 Apr 2019","22","ST","42.653","38.956"
"MG","18 Apr 2019","23","CCGT/COGEN/TRIGEN","3417.087","3212.646"
"MG","18 Apr 2019","23","GT","-0.034","-0.034"
"MG","18 Apr 2019","23","IGS","20.324","6.704"
"MG","18 Apr 2019","23","ST","45.032","41.410"
"MG","18 Apr 2019","24","CCGT/COGEN/TRIGEN","3398.503","3193.333"
"MG","18 Apr 2019","24","GT","-0.034","-0.034"
"MG","18 Apr 2019","24","IGS","18.999","6.363"
"MG","18 Apr 2019","24","ST","43.789","40.174"
"MG","18 Apr 2019","25","CCGT/COGEN/TRIGEN","3364.652","3159.992"
"MG","18 Apr 2019","25","GT","-0.034","-0.034"
"MG","18 Apr 2019","25","IGS","17.247","5.408"
"MG","18 Apr 2019","25","ST","44.540","41.051"
"MG","18 Apr 2019","26","CCGT/COGEN/TRIGEN","3353.055","3148.916"
"MG","18 Apr 2019","26","GT","-0.033","-0.033"
"MG","18 Apr 2019","26","IGS","16.299","4.932"
"MG","18 Apr 2019","26","ST","45.533","42.295"
"MG","18 Apr 2019","27","CCGT/COGEN/TRIGEN","3388.875","3185.602"
"MG","18 Apr 2019","27","GT","-0.034","-0.034"
"MG","18 Apr 2019","27","IGS","17.611","5.520"
"MG","18 Apr 2019","27","ST","44.924","41.954"
"MG","18 Apr 2019","28","CCGT/COGEN/TRIGEN","3408.368","3204.706"
"MG","18 Apr 2019","28","GT","-0.034","-0.034"
"MG","18 Apr 2019","28","IGS","20.415","7.485"
"MG","18 Apr 2019","28","ST","43.794","41.071"
"MG","18 Apr 2019","29","CCGT/COGEN/TRIGEN","3428.750","3225.099"
"MG","18 Apr 2019","29","GT","-0.035","-0.035"
"MG","18 Apr 2019","29","IGS","20.810","7.593"
"MG","18 Apr 2019","29","ST","43.618","41.135"
"MG","18 Apr 2019","30","CCGT/COGEN/TRIGEN","3423.754","3220.044"
"MG","18 Apr 2019","30","GT","-0.036","-0.036"
"MG","18 Apr 2019","30","IGS","18.108","5.505"
"MG","18 Apr 2019","30","ST","44.514","42.229"
"MG","18 Apr 2019","31","CCGT/COGEN/TRIGEN","3412.262","3207.662"
"MG","18 Apr 2019","31","GT","-0.036","-0.036"
"MG","18 Apr 2019","31","IGS","16.197","5.691"
"MG","18 Apr 2019","31","ST","43.713","41.568"
"MG","18 Apr 2019","32","CCGT/COGEN/TRIGEN","3423.912","3219.319"
"MG","18 Apr 2019","32","GT","-0.058","-0.058"
"MG","18 Apr 2019","32","IGS","12.164","4.143"
"MG","18 Apr 2019","32","ST","41.950","39.856"
"MG","18 Apr 2019","33","CCGT/COGEN/TRIGEN","3427.627","3221.841"
"MG","18 Apr 2019","33","GT","-0.052","-0.052"
"MG","18 Apr 2019","33","IGS","10.186","2.683"
"MG","18 Apr 2019","33","ST","40.662","38.657"
"MG","18 Apr 2019","34","CCGT/COGEN/TRIGEN","3418.855","3212.945"
"MG","18 Apr 2019","34","GT","-0.073","-0.073"
"MG","18 Apr 2019","34","IGS","6.228","1.021"
"MG","18 Apr 2019","34","ST","41.071","39.219"
"MG","18 Apr 2019","35","CCGT/COGEN/TRIGEN","3393.640","3187.513"
"MG","18 Apr 2019","35","GT","-0.058","-0.058"
"MG","18 Apr 2019","35","IGS","4.052","0.516"
"MG","18 Apr 2019","35","ST","41.911","40.055"
"MG","18 Apr 2019","36","CCGT/COGEN/TRIGEN","3340.554","3134.590"
"MG","18 Apr 2019","36","GT","-0.053","-0.053"
"MG","18 Apr 2019","36","IGS","2.264","0.041"
"MG","18 Apr 2019","36","ST","43.769","42.004"
"MG","18 Apr 2019","37","CCGT/COGEN/TRIGEN","3264.703","3057.925"
"MG","18 Apr 2019","37","GT","-0.040","-0.040"
"MG","18 Apr 2019","37","IGS","1.060","0.011"
"MG","18 Apr 2019","37","ST","43.856","42.069"
"MG","18 Apr 2019","38","CCGT/COGEN/TRIGEN","3237.696","3029.929"
"MG","18 Apr 2019","38","GT","-0.036","-0.036"
"MG","18 Apr 2019","38","IGS","0.478","0.012"
"MG","18 Apr 2019","38","ST","43.065","41.321"
"MG","18 Apr 2019","39","CCGT/COGEN/TRIGEN","3248.945","3039.236"
"MG","18 Apr 2019","39","GT","-0.035","-0.035"
"MG","18 Apr 2019","39","IGS","0.003","-0.004"
"MG","18 Apr 2019","39","ST","42.225","40.511"
"MG","18 Apr 2019","40","CCGT/COGEN/TRIGEN","3237.594","3028.202"
"MG","18 Apr 2019","40","GT","-0.036","-0.036"
"MG","18 Apr 2019","40","IGS","-0.004","-0.004"
"MG","18 Apr 2019","40","ST","41.701","39.992"
"MG","18 Apr 2019","41","CCGT/COGEN/TRIGEN","3225.736","3017.741"
"MG","18 Apr 2019","41","GT","-0.035","-0.035"
"MG","18 Apr 2019","41","IGS","-0.004","-0.004"
"MG","18 Apr 2019","41","ST","42.064","40.353"
"MG","18 Apr 2019","42","CCGT/COGEN/TRIGEN","3188.812","2980.603"
"MG","18 Apr 2019","42","GT","-0.035","-0.035"
"MG","18 Apr 2019","42","IGS","-0.004","-0.004"
"MG","18 Apr 2019","42","ST","42.176","40.486"
"MG","18 Apr 2019","43","CCGT/COGEN/TRIGEN","3178.735","2971.252"
"MG","18 Apr 2019","43","GT","-0.035","-0.035"
"MG","18 Apr 2019","43","IGS","-0.004","-0.004"
"MG","18 Apr 2019","43","ST","42.698","40.963"
"MG","18 Apr 2019","44","CCGT/COGEN/TRIGEN","3140.799","2933.939"
"MG","18 Apr 2019","44","GT","-0.035","-0.035"
"MG","18 Apr 2019","44","IGS","-0.004","-0.004"
"MG","18 Apr 2019","44","ST","43.334","41.656"
"MG","18 Apr 2019","45","CCGT/COGEN/TRIGEN","3081.103","2875.012"
"MG","18 Apr 2019","45","GT","-0.035","-0.035"
"MG","18 Apr 2019","45","IGS","-0.004","-0.004"
"MG","18 Apr 2019","45","ST","41.251","39.569"
"MG","18 Apr 2019","46","CCGT/COGEN/TRIGEN","3019.215","2812.189"
"MG","18 Apr 2019","46","GT","-0.035","-0.035"
"MG","18 Apr 2019","46","IGS","-0.004","-0.004"
"MG","18 Apr 2019","46","ST","40.147","38.466"
"MG","18 Apr 2019","47","CCGT/COGEN/TRIGEN","2978.034","2769.068"
"MG","18 Apr 2019","47","GT","-0.035","-0.035"
"MG","18 Apr 2019","47","IGS","-0.004","-0.004"
"MG","18 Apr 2019","47","ST","40.912","39.214"
"MG","18 Apr 2019","48","CCGT/COGEN/TRIGEN","2937.473","2727.595"
"MG","18 Apr 2019","48","GT","-0.034","-0.034"
"MG","18 Apr 2019","48","IGS","-0.004","-0.004"
"MG","18 Apr 2019","48","ST","42.596","40.934"
"MG","19 Apr 2019","1","CCGT/COGEN/TRIGEN","2879.700","2669.913"
"MG","19 Apr 2019","1","GT","-0.033","-0.033"
"MG","19 Apr 2019","1","IGS","-0.006","-0.006"
"MG","19 Apr 2019","1","ST","41.837","40.164"
"MG","19 Apr 2019","2","CCGT/COGEN/TRIGEN","2826.381","2616.205"
"MG","19 Apr 2019","2","GT","-0.034","-0.034"
"MG","19 Apr 2019","2","IGS","-0.004","-0.004"
"MG","19 Apr 2019","2","ST","43.022","41.352"
"MG","19 Apr 2019","3","CCGT/COGEN/TRIGEN","2776.195","2566.275"
"MG","19 Apr 2019","3","GT","-0.033","-0.033"
"MG","19 Apr 2019","3","IGS","-0.004","-0.004"
"MG","19 Apr 2019","3","ST","42.365","40.689"
"MG","19 Apr 2019","4","CCGT/COGEN/TRIGEN","2725.263","2515.251"
"MG","19 Apr 2019","4","GT","-0.034","-0.034"
"MG","19 Apr 2019","4","IGS","-0.004","-0.004"
"MG","19 Apr 2019","4","ST","41.584","39.881"
"MG","19 Apr 2019","5","CCGT/COGEN/TRIGEN","2685.174","2478.781"
"MG","19 Apr 2019","5","GT","-0.033","-0.033"
"MG","19 Apr 2019","5","IGS","-0.004","-0.004"
"MG","19 Apr 2019","5","ST","43.598","41.891"
"MG","19 Apr 2019","6","CCGT/COGEN/TRIGEN","2661.212","2456.664"
"MG","19 Apr 2019","6","GT","-0.033","-0.033"
"MG","19 Apr 2019","6","IGS","-0.004","-0.004"
"MG","19 Apr 2019","6","ST","41.984","40.211"
"MG","19 Apr 2019","7","CCGT/COGEN/TRIGEN","2627.711","2423.715"
"MG","19 Apr 2019","7","GT","-0.034","-0.034"
"MG","19 Apr 2019","7","IGS","-0.004","-0.004"
"MG","19 Apr 2019","7","ST","42.601","40.808"
"MG","19 Apr 2019","8","CCGT/COGEN/TRIGEN","2602.461","2397.444"
"MG","19 Apr 2019","8","GT","-0.033","-0.033"
"MG","19 Apr 2019","8","IGS","-0.004","-0.004"
"MG","19 Apr 2019","8","ST","44.242","42.428"
"MG","19 Apr 2019","9","CCGT/COGEN/TRIGEN","2587.402","2382.112"
"MG","19 Apr 2019","9","GT","-0.034","-0.034"
"MG","19 Apr 2019","9","IGS","-0.004","-0.004"
"MG","19 Apr 2019","9","ST","43.415","41.608"
"MG","19 Apr 2019","10","CCGT/COGEN/TRIGEN","2578.478","2373.209"
"MG","19 Apr 2019","10","GT","-0.034","-0.034"
"MG","19 Apr 2019","10","IGS","-0.004","-0.004"
"MG","19 Apr 2019","10","ST","43.451","41.657"
"MG","19 Apr 2019","11","CCGT/COGEN/TRIGEN","2583.594","2378.377"
"MG","19 Apr 2019","11","GT","-0.033","-0.033"
"MG","19 Apr 2019","11","IGS","-0.004","-0.004"
"MG","19 Apr 2019","11","ST","41.621","39.789"
"MG","19 Apr 2019","12","CCGT/COGEN/TRIGEN","2598.875","2393.820"
"MG","19 Apr 2019","12","GT","-0.034","-0.034"
"MG","19 Apr 2019","12","IGS","-0.006","-0.006"
"MG","19 Apr 2019","12","ST","41.885","40.074"
"MG","19 Apr 2019","13","CCGT/COGEN/TRIGEN","2627.603","2422.278"
"MG","19 Apr 2019","13","GT","-0.033","-0.033"
"MG","19 Apr 2019","13","IGS","-0.004","-0.004"
"MG","19 Apr 2019","13","ST","42.809","41.006"
"MG","19 Apr 2019","14","CCGT/COGEN/TRIGEN","2642.570","2437.482"
"MG","19 Apr 2019","14","GT","-0.033","-0.033"
"MG","19 Apr 2019","14","IGS","-0.004","-0.004"
"MG","19 Apr 2019","14","ST","43.045","41.187"
"MG","19 Apr 2019","15","CCGT/COGEN/TRIGEN","2639.034","2434.083"
"MG","19 Apr 2019","15","GT","-0.030","-0.030"
"MG","19 Apr 2019","15","IGS","0.481","0.015"
"MG","19 Apr 2019","15","ST","43.205","41.319"
"MG","19 Apr 2019","16","CCGT/COGEN/TRIGEN","2678.171","2474.713"
"MG","19 Apr 2019","16","GT","-0.030","-0.030"
"MG","19 Apr 2019","16","IGS","2.198","0.292"
"MG","19 Apr 2019","16","ST","41.635","39.784"
"MG","19 Apr 2019","17","CCGT/COGEN/TRIGEN","2731.646","2528.133"
"MG","19 Apr 2019","17","GT","-0.030","-0.030"
"MG","19 Apr 2019","17","IGS","4.890","1.358"
"MG","19 Apr 2019","17","ST","41.919","40.123"
"MG","19 Apr 2019","18","CCGT/COGEN/TRIGEN","2787.061","2584.012"
"MG","19 Apr 2019","18","GT","-0.032","-0.032"
"MG","19 Apr 2019","18","IGS","8.321","2.905"
"MG","19 Apr 2019","18","ST","42.846","41.048"
"MG","19 Apr 2019","19","CCGT/COGEN/TRIGEN","2829.475","2626.948"
"MG","19 Apr 2019","19","GT","-0.031","-0.031"
"MG","19 Apr 2019","19","IGS","11.791","4.544"
"MG","19 Apr 2019","19","ST","42.715","40.896"
"MG","19 Apr 2019","20","CCGT/COGEN/TRIGEN","2877.947","2678.463"
"MG","19 Apr 2019","20","GT","-0.032","-0.032"
"MG","19 Apr 2019","20","IGS","14.958","6.191"
"MG","19 Apr 2019","20","ST","43.880","42.035"
"MG","19 Apr 2019","21","CCGT/COGEN/TRIGEN","2920.286","2726.267"
"MG","19 Apr 2019","21","GT","-0.033","-0.033"
"MG","19 Apr 2019","21","IGS","17.803","8.067"
"MG","19 Apr 2019","21","ST","41.739","39.915"
"MG","19 Apr 2019","22","CCGT/COGEN/TRIGEN","2948.054","2756.981"
"MG","19 Apr 2019","22","GT","-0.034","-0.034"
"MG","19 Apr 2019","22","IGS","19.463","9.491"
"MG","19 Apr 2019","22","ST","39.793","37.994"
"MG","19 Apr 2019","23","CCGT/COGEN/TRIGEN","2955.420","2764.010"
"MG","19 Apr 2019","23","GT","-0.034","-0.034"
"MG","19 Apr 2019","23","IGS","21.014","10.558"
"MG","19 Apr 2019","23","ST","38.941","37.148"
"MG","19 Apr 2019","24","CCGT/COGEN/TRIGEN","2944.424","2751.590"
"MG","19 Apr 2019","24","GT","-0.036","-0.036"
"MG","19 Apr 2019","24","IGS","22.448","11.333"
"MG","19 Apr 2019","24","ST","42.298","40.435"
